ID, Nationality, Gender, Age, Degree, Hours on Readings, Hours on Assignments, Hours on Games, Hours on Internet, Exam, Grade, GradeLetter
1824, France, 0,21, MS, 14, 0, 6, 9,83.63,76.16,C
1825, France, 0,19, MS, 14, 0, 6, 9,78.13,86.17,B
1826, France, 0,23, MS, 14, 0, 6, 9,74.76,75.57,C
1827, France, 0,24, MS, 14, 0, 6, 9,82.23,75.59,C
1828, France, 0,20, MS, 14, 0, 6, 9,78.48,81.76,B
1829, France, 0,21, MS, 14, 0, 6, 9,88.11,72.60,C
1830, France, 0,26, MS, 14, 0, 6, 9,78.31,74.82,C
1831, France, 0,25, MS, 14, 0, 6, 9,88.91,82.91,B
1832, France, 0,21, MS, 14, 0, 6, 9,88.01,89.66,A
1833, France, 0,19, MS, 14, 0, 6, 9,75.86,83.10,B
1834, France, 0,19, MS, 14, 0, 6, 9,71.59,77.39,C
1835, France, 0,22, MS, 14, 0, 6, 9,70.40,79.29,B
1836, France, 0,18, MS, 14, 0, 6, 9,74.16,73.50,C
1837, France, 0,21, MS, 14, 0, 6, 9,89.57,86.84,B
1838, France, 0,21, MS, 14, 0, 6, 9,74.22,70.03,C
1839, France, 0,25, MS, 14, 0, 6, 9,85.61,86.38,B
1840, France, 0,23, MS, 14, 0, 6, 9,82.58,72.48,C
1841, France, 0,19, MS, 14, 0, 6, 9,70.20,77.71,C
1842, India, 1,20, MS, 14, 8, 10, 10,89.97,90.24,A
1843, India, 1,26, MS, 14, 8, 10, 10,98.00,89.25,A
1844, India, 1,21, MS, 14, 8, 10, 10,85.86,88.87,A
1845, India, 1,18, MS, 14, 8, 10, 10,80.32,86.68,B
1846, India, 1,24, MS, 14, 8, 10, 10,87.17,85.53,B
1847, India, 1,20, MS, 14, 8, 10, 10,80.88,94.96,A
1848, India, 1,25, MS, 14, 8, 10, 10,92.77,88.03,A
1849, India, 1,23, MS, 14, 8, 10, 10,88.43,86.54,B
1850, India, 1,21, MS, 14, 8, 10, 10,86.96,97.94,A
1851, India, 1,18, MS, 14, 8, 10, 10,93.06,80.24,B
1852, India, 1,22, MS, 14, 8, 10, 10,87.80,91.45,A
1853, India, 1,19, MS, 14, 8, 10, 10,85.71,90.77,A
1854, India, 1,18, MS, 14, 8, 10, 10,95.03,95.69,A
1855, India, 1,18, MS, 14, 8, 10, 10,91.32,84.07,B
1856, India, 1,26, MS, 14, 8, 10, 10,98.78,82.70,B
1857, India, 1,26, MS, 14, 8, 10, 10,81.50,95.72,A
1858, India, 1,22, MS, 14, 8, 10, 10,94.16,91.21,A
1859, India, 1,23, MS, 14, 8, 10, 10,98.22,96.02,A
1860, India, 1,26, MS, 14, 8, 10, 10,86.37,83.87,B
1861, India, 1,24, MS, 14, 8, 10, 10,87.47,91.18,A
1862, India, 1,25, MS, 14, 8, 10, 10,96.49,85.28,B
1863, India, 1,21, MS, 14, 8, 10, 10,80.16,85.92,B
1864, India, 1,20, MS, 14, 8, 10, 10,87.71,82.96,B
1865, India, 1,20, MS, 14, 8, 10, 10,94.27,81.31,B
1866, India, 1,18, MS, 14, 8, 10, 10,95.72,95.30,A
1867, India, 1,24, MS, 14, 8, 10, 10,86.80,85.76,B
1868, India, 1,22, MS, 14, 8, 10, 10,80.66,98.72,A
1869, India, 1,20, MS, 14, 8, 10, 10,95.42,96.86,A
1870, India, 1,24, MS, 14, 8, 10, 10,87.85,82.94,B
1871, India, 1,26, MS, 14, 8, 10, 10,84.64,83.37,B
1872, China, 1,23, MS, 13, 7, 14, 8,86.94,79.84,B
1873, China, 1,21, MS, 13, 7, 14, 8,75.96,84.88,B
1874, China, 1,21, MS, 13, 7, 14, 8,83.20,86.76,B
1875, China, 1,22, MS, 13, 7, 14, 8,73.95,76.77,C
1876, China, 1,22, MS, 13, 7, 14, 8,76.75,72.72,C
1877, China, 1,20, MS, 13, 7, 14, 8,85.12,87.66,B
1878, China, 1,24, MS, 13, 7, 14, 8,84.16,79.05,B
1879, China, 1,24, MS, 13, 7, 14, 8,80.87,77.95,C
1880, China, 1,25, MS, 13, 7, 14, 8,88.29,71.55,C
1881, China, 1,19, MS, 13, 7, 14, 8,76.55,73.42,C
1882, China, 1,19, MS, 13, 7, 14, 8,89.33,77.10,C
1883, China, 1,24, MS, 13, 7, 14, 8,87.44,89.81,A
1884, China, 1,26, MS, 13, 7, 14, 8,89.68,73.49,C
1885, China, 1,26, MS, 13, 7, 14, 8,72.99,83.75,B
1886, China, 1,19, MS, 13, 7, 14, 8,84.44,86.44,B
1887, China, 1,22, MS, 13, 7, 14, 8,78.29,76.20,C
1888, China, 1,21, MS, 13, 7, 14, 8,83.38,79.46,B
1889, China, 1,20, MS, 13, 7, 14, 8,77.72,73.66,C
1890, China, 1,24, MS, 13, 7, 14, 8,86.02,71.08,C
1891, China, 1,20, MS, 13, 7, 14, 8,80.23,74.21,C
1892, China, 1,19, MS, 13, 7, 14, 8,84.37,79.74,B
1893, China, 1,22, MS, 13, 7, 14, 8,78.65,77.79,C
1894, China, 1,22, MS, 13, 7, 14, 8,82.38,81.84,B
1895, China, 1,18, MS, 13, 7, 14, 8,70.64,83.01,B
1896, China, 1,19, MS, 13, 7, 14, 8,78.57,76.22,C
1897, China, 1,23, MS, 13, 7, 14, 8,85.02,79.22,B
1898, China, 1,20, MS, 13, 7, 14, 8,77.31,81.14,B
1899, China, 1,22, MS, 13, 7, 14, 8,83.58,83.44,B
1900, China, 1,22, MS, 13, 7, 14, 8,70.10,76.64,C
1901, China, 1,21, MS, 13, 7, 14, 8,86.19,75.89,C
1902, China, 1,23, MS, 13, 7, 14, 8,77.70,79.63,B
1903, China, 1,22, MS, 13, 7, 14, 8,74.02,76.90,C
1904, China, 1,23, MS, 13, 7, 14, 8,82.51,88.08,A
1905, China, 1,24, MS, 13, 7, 14, 8,79.42,83.92,B
1906, China, 1,23, MS, 13, 7, 14, 8,74.78,88.37,A
1907, China, 1,24, MS, 13, 7, 14, 8,85.67,75.98,C
1908, China, 1,21, MS, 13, 7, 14, 8,84.11,88.27,A
1909, China, 1,21, MS, 13, 7, 14, 8,72.90,79.80,B
1910, China, 1,26, MS, 13, 7, 14, 8,78.75,87.87,B
1911, China, 1,26, MS, 13, 7, 14, 8,86.35,80.72,B
1912, China, 1,18, MS, 13, 7, 14, 8,70.80,85.64,B
1913, China, 1,22, MS, 13, 7, 14, 8,83.05,86.47,B
1914, Spain, 0,25, MS, 13, 0, 2, 8,91.95,83.10,B
1915, Spain, 0,22, MS, 13, 0, 2, 8,96.54,93.80,A
1916, Spain, 0,23, MS, 13, 0, 2, 8,97.28,88.92,A
1917, Spain, 0,26, MS, 13, 0, 2, 8,85.16,95.06,A
1918, Spain, 0,19, MS, 13, 0, 2, 8,84.32,99.15,A
1919, Spain, 0,18, MS, 13, 0, 2, 8,84.95,91.19,A
1920, Spain, 0,22, MS, 13, 0, 2, 8,90.93,99.29,A
1921, Spain, 0,22, MS, 13, 0, 2, 8,94.76,80.68,B
1922, Spain, 0,24, MS, 13, 0, 2, 8,85.03,85.59,B
1923, Spain, 0,23, MS, 13, 0, 2, 8,94.60,88.78,A
1924, Spain, 0,26, MS, 13, 0, 2, 8,99.21,83.63,B
1925, Spain, 0,18, MS, 13, 0, 2, 8,96.20,80.13,B
1926, Spain, 0,19, MS, 13, 0, 2, 8,81.80,85.65,B
1927, Spain, 0,21, MS, 13, 0, 2, 8,91.51,82.97,B
1928, Spain, 0,26, MS, 13, 0, 2, 8,85.85,96.76,A
1929, Spain, 0,23, MS, 13, 0, 2, 8,85.70,80.71,B
1930, Spain, 0,21, MS, 13, 0, 2, 8,80.13,98.95,A
1931, Spain, 0,24, MS, 13, 0, 2, 8,84.90,98.28,A
1932, Spain, 0,25, MS, 13, 0, 2, 8,91.37,87.13,B
1933, Spain, 0,25, MS, 13, 0, 2, 8,80.70,97.71,A
1934, Spain, 0,25, MS, 13, 0, 2, 8,80.04,99.36,A
1935, Spain, 0,19, MS, 13, 0, 2, 8,94.70,96.66,A
1936, Spain, 0,26, MS, 13, 0, 2, 8,96.72,90.58,A
1937, Spain, 0,22, MS, 13, 0, 2, 8,85.31,83.67,B
1938, Spain, 0,22, MS, 13, 0, 2, 8,91.31,92.38,A
1939, Spain, 0,21, MS, 13, 0, 2, 8,82.38,83.18,B
1940, Spain, 0,18, MS, 13, 0, 2, 8,85.09,87.83,B
1941, Spain, 0,25, MS, 13, 0, 2, 8,95.02,82.87,B
1942, Spain, 0,23, MS, 13, 0, 2, 8,98.21,93.87,A
1943, Spain, 0,25, MS, 13, 0, 2, 8,82.08,86.15,B
1944, Spain, 0,24, MS, 13, 0, 2, 8,84.62,93.51,A
1945, Spain, 0,24, MS, 13, 0, 2, 8,81.38,91.05,A
1946, Spain, 0,18, MS, 13, 0, 2, 8,80.63,83.35,B
1947, Spain, 0,22, MS, 13, 0, 2, 8,96.93,86.12,B
1948, Spain, 0,18, MS, 13, 0, 2, 8,96.25,90.82,A
1949, Spain, 0,23, MS, 13, 0, 2, 8,90.53,93.48,A
1950, Spain, 0,19, MS, 13, 0, 2, 8,86.83,94.57,A
1951, Spain, 0,18, MS, 13, 0, 2, 8,82.79,88.19,A
1952, Spain, 0,24, MS, 13, 0, 2, 8,86.75,89.00,A
1953, Spain, 0,19, BS, 1, 9, 13, 5,54.24,66.96,C
1954, Spain, 0,18, BS, 1, 9, 13, 5,83.66,71.50,C
1955, Spain, 0,21, BS, 1, 9, 13, 5,83.49,72.77,C
1956, Spain, 0,24, BS, 1, 9, 13, 5,62.89,67.60,C
1957, Spain, 0,19, BS, 1, 9, 13, 5,63.31,71.09,C
1958, Spain, 0,24, BS, 1, 9, 13, 5,48.45,58.12,F
1959, Spain, 0,22, BS, 1, 9, 13, 5,45.57,56.82,F
1960, Spain, 0,22, BS, 1, 9, 13, 5,75.26,79.50,B
1961, Spain, 0,24, BS, 1, 9, 13, 5,50.00,54.08,F
1962, Spain, 0,22, BS, 1, 9, 13, 5,40.41,50.29,F
1963, Spain, 0,25, BS, 1, 9, 13, 5,59.63,64.38,C
1964, Spain, 0,20, BS, 1, 9, 13, 5,83.75,74.98,C
1965, Spain, 0,22, BS, 1, 9, 13, 5,56.44,64.96,C
1966, Spain, 0,23, BS, 1, 9, 13, 5,55.44,51.45,F
1967, China, 1,23, PHD, 2, 2, 1, 6,41.22,66.57,C
1968, China, 1,20, PHD, 2, 2, 1, 6,84.39,76.49,C
1969, China, 1,24, PHD, 2, 2, 1, 6,66.33,66.23,C
1970, China, 1,26, PHD, 2, 2, 1, 6,42.02,61.88,C
1971, China, 1,26, PHD, 2, 2, 1, 6,48.96,53.77,F
1972, China, 1,25, PHD, 2, 2, 1, 6,68.30,62.25,C
1973, China, 1,22, PHD, 2, 2, 1, 6,67.10,66.50,C
1974, China, 1,19, PHD, 2, 2, 1, 6,74.04,79.92,B
1975, China, 1,20, PHD, 2, 2, 1, 6,81.97,71.26,C
1976, China, 1,20, PHD, 2, 2, 1, 6,61.12,69.33,C
1977, China, 1,19, PHD, 2, 2, 1, 6,65.13,60.15,C
1978, China, 1,24, PHD, 2, 2, 1, 6,55.20,56.87,F
1979, China, 1,21, PHD, 2, 2, 1, 6,65.50,67.92,C
1980, China, 1,23, PHD, 2, 2, 1, 6,49.47,51.87,F
1981, China, 1,25, PHD, 2, 2, 1, 6,55.93,64.01,C
1982, China, 1,19, PHD, 2, 2, 1, 6,46.19,68.80,C
1983, China, 1,25, PHD, 2, 2, 1, 6,55.09,63.83,C
1984, China, 1,24, PHD, 2, 2, 1, 6,57.42,58.06,F
1985, China, 1,25, PHD, 2, 2, 1, 6,46.36,64.62,C
1986, China, 1,24, PHD, 2, 2, 1, 6,42.17,57.33,F
1987, China, 1,22, PHD, 2, 2, 1, 6,64.78,67.66,C
1988, China, 1,24, PHD, 2, 2, 1, 6,77.92,83.12,B
1989, China, 1,22, PHD, 2, 2, 1, 6,67.38,69.53,C
1990, China, 1,22, PHD, 2, 2, 1, 6,73.11,70.90,C
1991, China, 1,21, PHD, 2, 2, 1, 6,84.88,83.33,B
1992, China, 1,22, PHD, 2, 2, 1, 6,70.97,73.31,C
1993, China, 1,20, PHD, 2, 2, 1, 6,77.14,78.37,C
1994, China, 1,24, PHD, 2, 2, 1, 6,47.52,66.78,C
1995, China, 1,23, PHD, 2, 2, 1, 6,73.14,84.09,B
1996, China, 1,23, PHD, 2, 2, 1, 6,63.65,63.07,C
1997, China, 1,24, PHD, 2, 2, 1, 6,43.81,54.91,F
1998, China, 1,21, PHD, 2, 2, 1, 6,59.43,57.42,F
1999, China, 1,22, PHD, 2, 2, 1, 6,78.81,72.60,C
2000, China, 1,22, PHD, 2, 2, 1, 6,71.37,77.84,C
2001, China, 1,26, PHD, 2, 2, 1, 6,43.10,55.06,F
2002, China, 1,23, PHD, 2, 2, 1, 6,51.78,57.37,F
2003, China, 1,21, PHD, 2, 2, 1, 6,72.69,82.56,B
2004, France, 1,22, BS, 0, 1, 13, 4,61.46,65.69,C
2005, France, 1,19, BS, 0, 1, 13, 4,70.90,76.54,C
2006, France, 1,23, BS, 0, 1, 13, 4,74.82,77.31,C
2007, France, 1,21, BS, 0, 1, 13, 4,77.21,80.25,B
2008, France, 1,26, BS, 0, 1, 13, 4,45.05,54.26,F
2009, France, 1,23, BS, 0, 1, 13, 4,49.17,62.85,C
2010, France, 1,26, BS, 0, 1, 13, 4,41.39,54.24,F
2011, France, 1,21, BS, 0, 1, 13, 4,66.50,61.40,C
2012, France, 1,20, BS, 0, 1, 13, 4,76.59,84.02,B
2013, France, 1,20, BS, 0, 1, 13, 4,71.51,77.14,C
2014, France, 1,19, BS, 0, 1, 13, 4,66.63,65.40,C
2015, France, 1,22, BS, 0, 1, 13, 4,81.58,76.81,C
2016, France, 1,22, BS, 0, 1, 13, 4,60.71,63.85,C
2017, France, 1,20, BS, 0, 1, 13, 4,41.93,58.29,F
2018, France, 1,22, BS, 0, 1, 13, 4,54.92,56.02,F
2019, France, 1,18, BS, 0, 1, 13, 4,45.02,51.32,F
2020, France, 1,23, BS, 0, 1, 13, 4,57.25,57.63,F
2021, France, 1,22, BS, 0, 1, 13, 4,53.08,66.76,C
2022, France, 1,22, BS, 0, 1, 13, 4,57.95,61.19,C
2023, France, 1,18, BS, 0, 1, 13, 4,72.30,75.64,C
2024, France, 1,18, BS, 0, 1, 13, 4,81.93,78.89,C
2025, France, 1,22, BS, 0, 1, 13, 4,77.79,71.69,C
2026, France, 1,22, BS, 0, 1, 13, 4,44.23,54.92,F
2027, France, 1,19, BS, 0, 1, 13, 4,40.49,56.22,F
2028, France, 1,23, BS, 0, 1, 13, 4,51.93,61.04,C
2029, France, 1,24, BS, 0, 1, 13, 4,61.33,70.97,C
2030, France, 1,25, BS, 0, 1, 13, 4,84.12,73.07,C
2031, France, 1,23, BS, 0, 1, 13, 4,57.72,59.67,C
2032, France, 1,24, BS, 0, 1, 13, 4,52.32,52.73,F
2033, France, 1,23, BS, 0, 1, 13, 4,55.54,55.21,F
2034, France, 1,23, BS, 0, 1, 13, 4,57.93,68.02,C
2035, France, 1,20, BS, 0, 1, 13, 4,64.65,72.48,C
2036, France, 1,20, BS, 0, 1, 13, 4,60.57,61.65,C
2037, France, 1,19, BS, 0, 1, 13, 4,65.33,74.34,C
2038, India, 0,24, BS, 0, 1, 9, 5,55.23,66.74,C
2039, India, 0,25, BS, 0, 1, 9, 5,49.36,53.01,F
2040, India, 0,25, BS, 0, 1, 9, 5,83.89,74.74,C
2041, India, 0,19, BS, 0, 1, 9, 5,63.78,62.09,C
2042, India, 0,18, BS, 0, 1, 9, 5,81.78,81.08,B
2043, India, 0,23, BS, 0, 1, 9, 5,52.80,51.77,F
2044, India, 0,19, BS, 0, 1, 9, 5,70.80,73.89,C
2045, India, 0,24, BS, 0, 1, 9, 5,46.46,66.93,C
2046, India, 0,22, BS, 0, 1, 9, 5,63.88,63.20,C
2047, India, 0,23, BS, 0, 1, 9, 5,66.74,71.23,C
2048, India, 0,25, BS, 0, 1, 9, 5,59.08,52.63,F
2049, India, 0,26, BS, 0, 1, 9, 5,42.75,63.94,C
2050, India, 0,20, BS, 0, 1, 9, 5,42.78,52.40,F
2051, India, 0,25, BS, 0, 1, 9, 5,83.28,76.57,C
2052, India, 0,25, BS, 0, 1, 9, 5,82.77,79.58,B
2053, India, 0,22, BS, 0, 1, 9, 5,81.03,70.88,C
2054, India, 0,20, BS, 0, 1, 9, 5,80.76,74.59,C
2055, India, 0,19, BS, 0, 1, 9, 5,54.89,58.76,F
2056, India, 0,21, BS, 0, 1, 9, 5,83.21,74.93,C
2057, India, 0,24, BS, 0, 1, 9, 5,81.53,74.95,C
2058, India, 0,19, BS, 0, 1, 9, 5,84.45,79.84,B
2059, India, 0,22, BS, 0, 1, 9, 5,71.25,80.49,B
2060, India, 0,25, BS, 0, 1, 9, 5,63.98,71.86,C
2061, India, 0,22, BS, 0, 1, 9, 5,48.13,65.57,C
2062, India, 0,20, BS, 0, 1, 9, 5,75.42,83.35,B
2063, India, 0,21, BS, 0, 1, 9, 5,73.76,84.48,B
2064, India, 0,19, BS, 0, 1, 9, 5,79.63,81.63,B
2065, India, 0,24, BS, 0, 1, 9, 5,60.48,73.66,C
2066, India, 0,21, BS, 0, 1, 9, 5,61.16,62.08,C
2067, India, 0,20, BS, 0, 1, 9, 5,78.88,72.33,C
2068, India, 0,18, BS, 0, 1, 9, 5,63.71,67.79,C
2069, India, 0,22, BS, 0, 1, 9, 5,66.34,69.08,C
2070, India, 0,21, BS, 0, 1, 9, 5,76.68,82.98,B
2071, India, 0,19, BS, 0, 1, 9, 5,40.48,62.27,C
2072, India, 0,21, BS, 0, 1, 9, 5,57.45,62.83,C
2073, India, 0,26, BS, 0, 1, 9, 5,79.97,76.22,C
2074, India, 0,20, BS, 0, 1, 9, 5,48.95,51.00,F
2075, India, 0,26, BS, 0, 1, 9, 5,50.93,60.17,C
2076, India, 0,18, MS, 3, 3, 12, 2,75.68,81.36,B
2077, India, 0,21, MS, 3, 3, 12, 2,59.52,67.80,C
2078, India, 0,23, MS, 3, 3, 12, 2,80.19,84.68,B
2079, India, 0,25, MS, 3, 3, 12, 2,83.72,82.82,B
2080, India, 0,23, MS, 3, 3, 12, 2,52.74,59.00,F
2081, India, 0,22, MS, 3, 3, 12, 2,74.71,81.94,B
2082, India, 0,25, MS, 3, 3, 12, 2,43.62,57.89,F
2083, India, 0,21, MS, 3, 3, 12, 2,40.24,52.70,F
2084, India, 0,22, MS, 3, 3, 12, 2,51.64,58.68,F
2085, India, 0,21, MS, 3, 3, 12, 2,53.55,62.92,C
2086, India, 0,23, MS, 3, 3, 12, 2,41.14,66.55,C
2087, India, 0,23, MS, 3, 3, 12, 2,48.36,64.23,C
2088, India, 0,22, MS, 3, 3, 12, 2,77.99,77.30,C
2089, India, 0,21, MS, 3, 3, 12, 2,79.24,76.48,C
2090, India, 0,23, MS, 3, 3, 12, 2,55.18,61.10,C
2091, India, 0,20, MS, 3, 3, 12, 2,56.85,56.96,F
2092, India, 0,25, MS, 3, 3, 12, 2,83.36,71.46,C
2093, India, 0,25, MS, 3, 3, 12, 2,77.07,75.76,C
2094, India, 0,20, MS, 3, 3, 12, 2,51.62,69.49,C
2095, India, 0,22, MS, 3, 3, 12, 2,84.06,76.43,C
2096, India, 0,24, MS, 3, 3, 12, 2,76.41,77.22,C
2097, India, 0,21, MS, 3, 3, 12, 2,82.93,76.84,C
2098, India, 0,19, MS, 3, 3, 12, 2,79.51,70.88,C
2099, India, 0,24, MS, 3, 3, 12, 2,71.89,76.09,C
2100, India, 0,25, MS, 3, 3, 12, 2,40.74,66.53,C
2101, India, 0,19, MS, 3, 3, 12, 2,50.89,54.76,F
2102, India, 0,23, MS, 3, 3, 12, 2,61.28,69.93,C
2103, India, 0,21, MS, 3, 3, 12, 2,62.65,70.45,C
2104, India, 0,18, MS, 3, 3, 12, 2,72.41,82.41,B
2105, France, 1,24, MS, 4, 11, 8, 3,88.26,92.55,A
2106, France, 1,25, MS, 4, 11, 8, 3,82.07,90.37,A
2107, France, 1,23, MS, 4, 11, 8, 3,97.28,91.40,A
2108, France, 1,26, MS, 4, 11, 8, 3,95.31,83.89,B
2109, France, 1,26, MS, 4, 11, 8, 3,80.58,93.38,A
2110, France, 1,22, MS, 4, 11, 8, 3,97.61,99.68,A
2111, France, 1,18, MS, 4, 11, 8, 3,80.77,89.00,A
2112, France, 1,26, MS, 4, 11, 8, 3,81.18,99.00,A
2113, France, 1,26, MS, 4, 11, 8, 3,80.72,82.14,B
2114, France, 1,22, MS, 4, 11, 8, 3,82.06,92.97,A
2115, France, 1,21, MS, 4, 11, 8, 3,93.25,93.88,A
2116, France, 1,20, MS, 4, 11, 8, 3,98.92,94.63,A
2117, France, 1,18, MS, 4, 11, 8, 3,99.52,95.08,A
2118, France, 1,20, MS, 4, 11, 8, 3,95.92,89.98,A
2119, France, 1,19, MS, 4, 11, 8, 3,93.44,81.88,B
2120, France, 1,19, MS, 4, 11, 8, 3,92.14,95.12,A
2121, France, 1,19, MS, 4, 11, 8, 3,83.12,90.06,A
2122, France, 1,21, MS, 4, 11, 8, 3,81.45,81.46,B
2123, France, 1,19, MS, 4, 11, 8, 3,85.36,92.52,A
2124, France, 1,20, MS, 4, 11, 8, 3,87.65,90.66,A
2125, France, 1,21, MS, 4, 11, 8, 3,86.79,92.95,A
2126, France, 1,19, MS, 4, 11, 8, 3,91.24,80.97,B
2127, France, 1,18, MS, 4, 11, 8, 3,96.35,99.70,A
2128, France, 1,19, MS, 4, 11, 8, 3,86.89,87.24,B
2129, France, 1,19, MS, 4, 11, 8, 3,83.78,99.11,A
2130, France, 1,18, MS, 4, 11, 8, 3,95.50,94.00,A
2131, France, 1,21, MS, 4, 11, 8, 3,83.91,80.70,B
2132, France, 1,23, MS, 4, 11, 8, 3,99.79,85.32,B
2133, France, 1,22, MS, 4, 11, 8, 3,82.13,84.53,B
2134, France, 1,18, MS, 4, 11, 8, 3,88.11,82.37,B
2135, France, 1,22, MS, 4, 11, 8, 3,96.31,80.11,B
2136, France, 1,23, MS, 4, 11, 8, 3,97.73,90.90,A
2137, France, 1,26, MS, 4, 11, 8, 3,80.00,94.63,A
2138, France, 1,18, MS, 4, 11, 8, 3,98.54,94.24,A
2139, France, 1,21, MS, 4, 11, 8, 3,91.91,85.51,B
2140, France, 1,25, MS, 4, 11, 8, 3,86.10,99.11,A
2141, France, 1,23, MS, 4, 11, 8, 3,82.44,84.15,B
2142, France, 1,24, MS, 4, 11, 8, 3,89.76,86.08,B
2143, France, 1,26, MS, 4, 11, 8, 3,82.68,84.37,B
2144, France, 1,18, MS, 4, 11, 8, 3,80.37,91.87,A
2145, Spain, 1,25, MS, 2, 10, 5, 7,83.67,87.53,B
2146, Spain, 1,24, MS, 2, 10, 5, 7,81.14,83.95,B
2147, Spain, 1,19, MS, 2, 10, 5, 7,76.31,78.44,C
2148, Spain, 1,18, MS, 2, 10, 5, 7,82.79,79.90,B
2149, Spain, 1,25, MS, 2, 10, 5, 7,84.29,72.17,C
2150, Spain, 1,25, MS, 2, 10, 5, 7,80.21,78.72,C
2151, Spain, 1,20, MS, 2, 10, 5, 7,78.27,86.49,B
2152, Spain, 1,24, MS, 2, 10, 5, 7,75.46,77.83,C
2153, Spain, 1,19, MS, 2, 10, 5, 7,74.89,87.35,B
2154, Spain, 1,18, MS, 2, 10, 5, 7,83.06,73.53,C
2155, Spain, 1,24, MS, 2, 10, 5, 7,71.89,85.76,B
2156, Spain, 1,20, MS, 2, 10, 5, 7,72.27,87.54,B
2157, Spain, 1,25, MS, 2, 10, 5, 7,81.30,78.34,C
2158, Spain, 1,20, MS, 2, 10, 5, 7,88.21,82.06,B
2159, Spain, 1,21, MS, 2, 10, 5, 7,85.99,88.86,A
2160, Spain, 1,24, MS, 2, 10, 5, 7,84.63,85.07,B
2161, Spain, 1,24, MS, 2, 10, 5, 7,75.04,89.30,A
2162, Spain, 1,18, MS, 2, 10, 5, 7,85.08,83.62,B
2163, Spain, 1,23, MS, 2, 10, 5, 7,70.74,89.21,A
2164, Spain, 1,25, MS, 2, 10, 5, 7,77.75,82.84,B
2165, Spain, 1,23, MS, 2, 10, 5, 7,88.03,71.82,C
2166, Spain, 1,21, MS, 2, 10, 5, 7,89.06,84.49,B
2167, Spain, 1,25, MS, 2, 10, 5, 7,83.47,73.50,C
2168, Spain, 1,26, MS, 2, 10, 5, 7,76.34,72.49,C
2169, Spain, 1,18, MS, 2, 10, 5, 7,87.15,71.33,C
2170, Spain, 1,19, MS, 2, 10, 5, 7,82.03,84.15,B
2171, Spain, 1,26, MS, 2, 10, 5, 7,76.30,84.70,B
2172, Spain, 1,20, MS, 2, 10, 5, 7,85.25,70.85,C
2173, Spain, 1,25, MS, 2, 10, 5, 7,83.13,73.73,C
2174, Spain, 1,23, MS, 2, 10, 5, 7,88.21,79.16,B
2175, Spain, 1,18, MS, 2, 10, 5, 7,70.79,78.03,C
2176, Spain, 1,20, MS, 2, 10, 5, 7,85.03,87.34,B
2177, Spain, 1,21, MS, 2, 10, 5, 7,82.17,75.66,C
2178, Spain, 1,26, MS, 2, 10, 5, 7,79.77,74.46,C
2179, Spain, 1,26, MS, 2, 10, 5, 7,85.48,75.23,C
2180, Spain, 1,19, MS, 2, 10, 5, 7,81.08,86.99,B
2181, Spain, 1,20, MS, 2, 10, 5, 7,89.75,87.36,B
2182, Spain, 1,22, MS, 2, 10, 5, 7,89.08,71.31,C
2183, China, 0,21, MS, 3, 10, 8, 1,88.39,97.58,A
2184, China, 0,23, MS, 3, 10, 8, 1,82.80,88.11,A
2185, China, 0,18, MS, 3, 10, 8, 1,84.80,85.21,B
2186, China, 0,22, MS, 3, 10, 8, 1,92.00,99.58,A
2187, China, 0,24, MS, 3, 10, 8, 1,96.84,84.64,B
2188, China, 0,21, MS, 3, 10, 8, 1,83.95,93.27,A
2189, China, 0,21, MS, 3, 10, 8, 1,91.17,88.27,A
2190, China, 0,26, MS, 3, 10, 8, 1,89.39,88.85,A
2191, China, 0,18, MS, 3, 10, 8, 1,83.80,87.79,B
2192, China, 0,21, MS, 3, 10, 8, 1,94.72,90.72,A
2193, China, 0,24, MS, 3, 10, 8, 1,82.15,87.69,B
2194, China, 0,18, MS, 3, 10, 8, 1,86.91,94.13,A
2195, China, 0,22, MS, 3, 10, 8, 1,96.60,81.24,B
2196, China, 0,21, MS, 3, 10, 8, 1,89.20,99.36,A
2197, China, 0,25, MS, 3, 10, 8, 1,83.57,99.45,A
2198, China, 0,18, MS, 3, 10, 8, 1,82.64,95.74,A
2199, China, 0,24, MS, 3, 10, 8, 1,96.83,99.79,A
2200, China, 0,18, MS, 3, 10, 8, 1,98.07,83.97,B
2201, China, 0,20, MS, 3, 10, 8, 1,81.98,89.60,A
2202, China, 0,25, MS, 3, 10, 8, 1,90.38,85.32,B
2203, China, 0,26, MS, 3, 10, 8, 1,87.13,94.75,A
2204, China, 0,18, MS, 3, 10, 8, 1,87.53,80.61,B
2205, China, 0,23, MS, 3, 10, 8, 1,96.58,97.34,A
2206, China, 0,22, MS, 3, 10, 8, 1,86.68,88.15,A
2207, China, 0,20, MS, 3, 10, 8, 1,92.86,95.82,A
2208, China, 0,26, MS, 3, 10, 8, 1,91.83,99.55,A
2209, China, 0,26, MS, 3, 10, 8, 1,96.07,88.56,A
2210, China, 0,25, MS, 3, 10, 8, 1,80.62,81.71,B
2211, China, 0,26, MS, 3, 10, 8, 1,85.14,85.76,B
2212, China, 0,22, MS, 3, 10, 8, 1,82.58,81.46,B
2213, China, 0,22, MS, 3, 10, 8, 1,95.13,81.75,B
2214, China, 0,19, MS, 3, 10, 8, 1,87.89,97.39,A
